sep=,
portal,cod_cliente,razao_cliente,nome_cliente,doc_cliente,tipo_cliente,endereco_cliente,numero_rua_cliente,complement_end_cli,bairro_cliente,cep_cliente,cidade_cliente,uf_cliente,pais,fone_cliente,email_cliente,sexo,data_cadastro,data_nascimento
8560,112,ELEMIS ACTIF BRASIL COSM.LTDA(A.GOLD),ELEMIS ACTIF BRASIL COSM.LTDA(A.GOLD),02655266000106,A,MONS.DE ANDRADE,658,T=12 A T=15 E CJ.111,,03008-000,BRAS - SAO PAULO,SP,BRASIL,1133117155,,M,24/11/2016 02:34:00,
8560,113,SEVERIANO E CIA LTDA. (CAMPO LONGO),SEVERIANO E CIA LTDA. (CAMPO LONGO),00521571300019,A,RUA LUZITANA,1277,,,,PORTO ALEGRE,RS,BRASIL,5133372081,sulamericano@terra.com.br,M,24/11/2016 02:34:00,
8560,114,DAIHATSU IND E COM MOVEIS LTDA.TAIFF,DAIHATSU IND E COM MOVEIS LTDA.TAIFF,59524199000280,A,AV.NAÇOES UNIDAS,21314,,SANTO AMARO,90000-000,SAO PAULO,SP,BRASIL,1155418813,merkasul@terra.com.br;cadastro@lojasbelshop.com.br,M,24/11/2016 02:34:00,
8560,115,HEIMERDINGER & CIA LTDA.,HEIMERDINGER & CIA LTDA.,9999115,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,116,EVER PLUS,EVER PLUS,00780723000150,A,AV.LUIZ PASTEUR 8081BOA VISTA,0,,,93228-180,SAPUCAIA DO SUL,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,117,MRA COM COSMETICOS LTDA.(VIZCAYA),MRA COM COSMETICOS LTDA.(VIZCAYA),06194426000100,A,AV GUARAPARI,799,ÁREA A,PLANALTO DE CARAPINA,29162-714,SERRA,ES,BRASIL,2721239900,luiz.suberbie@vizcaya.com.br,M,24/11/2016 02:34:00,
8560,118,NATURES PLUS FARMACEUTICA LTDA(TOPZ),NATURES PLUS FARMACEUTICA LTDA(TOPZ),9999118,A,RODOVIA SP 101 KM 08,0,,,13186-481,HORTOLANDIA,SP,BRASIL,1938879800,natplus@ems.com.br,M,24/11/2016 02:34:00,
8560,119,GENESIO A.MENDES E CIA LTDA,GENESIO A.MENDES E CIA LTDA,82873068000573,A,ROD BR471 KM48,0,,INDUSTRIAL,96814-400,SANTA CRUZ DO SUL,RS,BRASIL,8009796666,silvanadalmas@gmail.com,M,24/11/2016 02:34:00,
8560,120,KAPLAST IND COM PLAST LTDA.(AK),KAPLAST IND COM PLAST LTDA.(AK),10552106000151,A,ERNESTO ZANROSSO,316,KAPLAST,SANTA LUCIA,95082-000,CAXIAS DO SUL,RS,BRASIL,5430223003,vendas@akcosmeticos.com.br,M,24/11/2016 02:34:00,
8560,121,COSMEBEAUTY COM IMP EXP LTDA.(PARLUX),COSMEBEAUTY COM IMP EXP LTDA.(PARLUX),03257711000134,A,AV. MIGUEL ESTEFANO 613  V. BOSQUE,0,,,04301-000,SAO PAULO,SP,BRASIL,800122580,cosme@cosmebeauty.com.br,M,24/11/2016 02:34:00,
8560,122,ASA BRANCA COM E DIST LTDA.(HENNFORT),ASA BRANCA COM E DIST LTDA.(HENNFORT),05617222000171,A,AV.BRAS DE PINA,677,SALA 202,,21210-670,PENHA CIRCULAR,RJ,BRASIL,,contato@hennfort.com.br,M,24/11/2016 02:34:00,
8560,123,EDILSON PROD.ELETRICOS,EDILSON PROD.ELETRICOS,9999123,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,124,TRAIL COM LTDA.(HBY),TRAIL COM LTDA.(HBY),05199787000186,A,RUA CACHOEIRA DE SANTA CRUZ,78,,VILA DOMITILA,03625-000,SAO PAULO,SP,BRASIL,1122915477,eliseucosta@computech.com.br,M,24/11/2016 02:34:00,
8560,125,BIO HAIR (MUST),BIO HAIR (MUST),9999125,A,R: RAMIRO BARCELOS 1249 S/LOJA CENTRO,0,,,95780-000,MONTENEGRO,RS,BRASIL,516492530,bio-hair@terra.com.br,M,24/11/2016 02:34:00,
8560,126,IRIS PROFISSIONAL,IRIS PROFISSIONAL,9999126,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,127,NV MOVEIS P/CABELEREIROS LTDA.,NV MOVEIS P/CABELEREIROS LTDA.,81735896000159,A,RUA CEZINANDO DIAS PAREDES,798,,BOQUEIRAO,81730-090,CURITIBA,PR,BRASIL,4130151443,pjacques@terra.com.br,M,24/11/2016 02:34:00,
8560,128,EMBRATEL 21 EMP BRAS DE TELECOMUNICACOES,EMBRATEL 21 EMP BRAS DE TELECOMUNICACOES,33530486013379,A,R MARECHAL FLORIANO PEIXOTO,249,2 ANDAR,,90020-061,CENTRO- PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,129,BEIRA ALTA,BEIRA ALTA,55256424000103,A,RUA: JOSE DIAS,490,,BONSUCESSO,07177-100,GUARULHOS,SP,BRASIL,1121329200,juliovas@terra.com.br,M,24/11/2016 02:34:00,
8560,130,TOPP DRY COSMETICOS LTDA,TOPP DRY COSMETICOS LTDA,04234875000109,A,ESTRADA DOS ROMEIROS,2283,CRUZ PRETA,,06417-000,BARUERI,SP,BRASIL,,sac@toppdry.com.br,M,24/11/2016 02:34:00,
8560,131,MERHEJE BRAZIL IND DE MET DE PRECISÃO LT,MERHEJE BRAZIL IND DE MET DE PRECISÃO LT,61367827000122,A,ALAMEDA CAIAPOS,278,,INDUSTRIAL,06460-110,BARUERI,SP,BRASIL,1141952995,jvaldirpadua@gmail.com,M,24/11/2016 02:34:00,
8560,132,NY LOOKS IND E COM LTDA .(BIA BLANC),NY LOOKS IND E COM LTDA .(BIA BLANC),04098723000126,A,AV VER JOSE MARIA RANGEL,535,,,13840-000,MOGI GUACU,SP,BRASIL,1938612345,sandroreginatto@brturbo.com.br,M,24/11/2016 02:34:00,
8560,133,CB DISTRIB LTDA (MAXIBELLE/APPLE),CB DISTRIB LTDA (MAXIBELLE/APPLE),04916371000179,A,MARECHAL JOSÉ INACIO DA SILVA,91,,PASSO DA AREIA,90520-280,PORTO ALEGRE,RS,BRASIL,33414597,contato@corpobelocosmeticos.com.br,M,24/11/2016 02:34:00,
8560,134,WELLA  & SEBASTIAN,WELLA  & SEBASTIAN,01358874002040,A,OSÓRIO FERREIRA DOS SANTOS,295,,PARQUE BOA VISTA II,25085-340,DUQUE DE CAXIAS,RJ,BRASIL,2131392013,prmmedeiros1@gmail.com,M,24/11/2016 02:34:00,
8560,135,TRADEFLOW DO BRASIL(VOILA),TRADEFLOW DO BRASIL(VOILA),9999135,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,136,ANTOLOGIA DELLA BELEZZA,ANTOLOGIA DELLA BELEZZA,00164868000127,A,AV.LEME 660 PARQUE DAS ARVORES,0,,,13604-186,ARARAS,SP,BRASIL,,lantologia@linkway.com.br,M,24/11/2016 02:34:00,
8560,137,NATURYTHA,NATURYTHA,9999137,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,138,COTY BRASIL IND E COM,COTY BRASIL IND E COM,00999968000173,A,OSORIO FERREIRA DOS SANTOS 295A QUADRA J,0,,,25085-340,DUQUE DE CAXIAS,RJ,BRASIL,2126715158,,M,24/11/2016 02:34:00,
8560,139,GTK INFORMATICA LTDA.,GTK INFORMATICA LTDA.,94451127000170,A,AV.BRASIL,594,,,90230-060,PORTO ALEGRE,RS,BRASIL,33430233,gtk@gtk.com.br,M,24/11/2016 02:34:00,
8560,140,CONVAIR COM COSM LTDA.(ANALEA),CONVAIR COM COSM LTDA.(ANALEA),07428523000182,A,RUA EST VIG GERAL,388,JD AMERICA,JD AMERICA,21241-330,RIO DE JANEIRO,RJ,BRASIL,,webbercosmeticos@gmail.com,M,24/11/2016 02:34:00,
8560,141,POLLYMER IND E COM PLAST LTDA.(MALETAS),POLLYMER IND E COM PLAST LTDA.(MALETAS),01978934000165,A,AV.DAS INDUSTRIAS,135,,CENTRO,94864-660,ALVORADA,RS,BRASIL,5134891195,,M,24/11/2016 02:34:00,
8560,142,ORGANICA,ORGANICA,9999142,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,143,LIBEL DISTRIB DE COSMETICOS LTDA(VITA A),LIBEL DISTRIB DE COSMETICOS LTDA(VITA A),08624795000110,A,RODOVIA PRES.  DUTRA,2550,bL01 ARM 05/06,PAVUNA,21535-502,RIO DE JANEIRO,RJ,BRASIL,2126674549R,jose.waichel@hotmail.com,M,24/11/2016 02:34:00,
8560,144,ANNAVERT COSMETICOS NATURAIS,ANNAVERT COSMETICOS NATURAIS,33369299000105,A,JOAO LEITE 120 QD68 LT26 SANTA GENOVEVA,0,,,74670-040,GOIANIA,GO,BRASIL,62204251,a.l.cosmetico@zipmail.com.br,M,24/11/2016 02:34:00,
8560,145,DISTRIBUIDORA AMARAL (FARMAX),DISTRIBUIDORA AMARAL (FARMAX),21759758000188,A,R: LUIZ GUILHERME DA SILVA,1001,,CENTRO INDUSTRIAL,35502-284,DIVINOPOLIS,MG,BRASIL,3732229696,fydry@terra.com.br,M,24/11/2016 02:34:00,
8560,146,EUROPA,EUROPA,9999146,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,147,DMC COSMETICOS LTDA.(WE CARE),DMC COSMETICOS LTDA.(WE CARE),03606108000110,A,RUA VIANA DO CASTELO,773,,,,BELO HORIZONTE,MG,BRASIL,3134911886,wecare@wecare.ind.br  / jfmerola1@hotmail.com,M,24/11/2016 02:34:00,
8560,148,HYATS COM LTDA.(MAQ VICINI),HYATS COM LTDA.(MAQ VICINI),02523212000189,A,R: LUIZ CAMARA,688,,RAMOS,21031-175,RIO DE JANEIRO,RJ,BRASIL,2125602631,luizgraz@terra.com.br,M,24/11/2016 02:34:00,
8560,149,RUZABRAS(CATHY),RUZABRAS(CATHY),9999149,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,150,KANEBO COSMETTE ELEMIS,KANEBO COSMETTE ELEMIS,9999150,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,151,CLEAN HAIR IND COM LTDA(NAO USAR),CLEAN HAIR IND COM LTDA(NAO USAR),03145454000149,A,AV. SERRARIA,1052,,ESPIRITO SANTO,91770-010,PORTO ALEGRE,RS,BRASIL,5132633509,sneez@terra.com.br,M,24/11/2016 02:34:00,
8560,152,STV SISTEMAS ELET SEGURANÇA LTDA.,STV SISTEMAS ELET SEGURANÇA LTDA.,88191069000190,A,AV. MARANHAO 510- AV.PARANA 2578,0,,,90240-602,PORTO ALEGRE,RS,BRASIL,"3,35814E+11",andressa@stv.com.br,M,24/11/2016 02:34:00,
8560,153,LOGICBOX AUTOMAÇÃO COMERCIAL,LOGICBOX AUTOMAÇÃO COMERCIAL,02298414000174,A,RUA IGUAÇU,41,LJ 01,PETROPOLIS,90470-430,PORTO ALEGRE,RS,BRASIL,5133383311,,M,24/11/2016 02:34:00,
8560,154,EMBELY IND.COSM.LTDA.,EMBELY IND.COSM.LTDA.,9999154,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,155,ALBERTO REBELO DE OLIVEIRA ME (LIXISSE),ALBERTO REBELO DE OLIVEIRA ME (LIXISSE),78627551000177,A,AV. FARROUPILHA,256,- PORTINHO,CENTRO,88790-000,LAGUNA,SC,BRASIL,4836443242,rebelo.aro@ig.com.br,M,24/11/2016 02:34:00,
8560,156,ANFIBIA DIST LTDA (SKALA),ANFIBIA DIST LTDA (SKALA),03688110000186,A,RUA VERISSIMO,265,,SAO BENEDITO,38020-260,UBERABA,MG,BRASIL,3433182514,roller1@via-rs.net,M,24/11/2016 02:34:00,
8560,157,LA SURE,LA SURE,9999157,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,158,VESAI,VESAI,9999158,A,AV CARLOS EDUARDO NICHELI,754,,,83820-000,FAZENDA RIO GRANDE PARANA,PR,BRASIL,,,M,24/11/2016 02:34:00,
8560,159,VANITY COMERCIAL LTDA(BESSIE),VANITY COMERCIAL LTDA(BESSIE),02054261000110,A,R: AGUAS VIRTUOSAS,1173,CASA VERDE,,02532-011,SAO PAULO,SP,BRASIL,1139669595,,M,24/11/2016 02:34:00,
8560,160,RIO DUQUE (HAIR FLY),RIO DUQUE (HAIR FLY),9999160,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,161,PRO ART (ARTIGOS PROFISSIONAIS),PRO ART (ARTIGOS PROFISSIONAIS),04370561000133,A,AV.DAS NACOES UNIDAS 21.314-A  SOCORRO,0,,,04795-000,SAO PAULO,SP,BRASIL,1155212936,jotagoulart@uol.com.br,M,24/11/2016 02:34:00,
8560,162,ELZA IND E COM DE COSM LTDA (SOFT HAIR),ELZA IND E COM DE COSM LTDA (SOFT HAIR),22043780000190,A,RUA REIS DE ABREU,540,,APARECIDA,21250-080,BELO HORIZONTE,MG,BRASIL,3121057700,scopelrepres@gmail.com/ andrebarroso@softhair.com.,M,24/11/2016 02:34:00,
8560,163,BELL SOFT PLATINA COSMETICOS LTDA,BELL SOFT PLATINA COSMETICOS LTDA,66288002000136,A,RUA: VERISSIMO 265 SAO BENEDITO,0,,,38020-260,UBERABA,MG,BRASIL,,,M,24/11/2016 02:34:00,
8560,164,PHISIO LAB.(LYRA BEAUTY),PHISIO LAB.(LYRA BEAUTY),9999164,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,165,TRADE CENTER (LUVA LUVATEX),TRADE CENTER (LUVA LUVATEX),01387031000100,A,AV.RECUPERAÇÃO,6955,ROD BR 101 NORTE,GUABIRABA,52291-000,RECIFE,PE,BRASIL,8121214533,trade@tradecenter.ind.br,M,24/11/2016 02:34:00,
8560,166,NEW TRENDS(DEPILITE),NEW TRENDS(DEPILITE),9999166,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,167,NC GLOBAL DISTRIBUIDORA LTDA (LILAS),NC GLOBAL DISTRIBUIDORA LTDA (LILAS),04812303000160,A,ESTRADA CARLOS SAMPAIO 536 CENTRO,0,,,26387-460,QUEIMADOS,RJ,BRASIL,2127917742,silva-cag@hotmail.com,M,24/11/2016 02:34:00,
8560,168,ITALIA IND COMPANY LTDA. (GIGITA),ITALIA IND COMPANY LTDA. (GIGITA),03841678000195,A,ESTRADA DE BATEIAS,250,GALPAO 01,BATEIAS,83601-000,CAMPO LARGO,PR,BRASIL,4133921005,gigita71@aol.com,M,24/11/2016 02:34:00,
8560,169,ISIS CUTELARIA (Palito/Espat.Siliconado),ISIS CUTELARIA (Palito/Espat.Siliconado),73598989000150,A,RUA CEL. FERNANDO MACHADO,1160,,CENTRO,90245-520,PORTO ALEGRE,RS,BRASIL,32214039,alexandre@isiscut.com.br,M,24/11/2016 02:34:00,
8560,170,NEW CARE DIST PROD SAUDE LTDA.(NEW CARE),NEW CARE DIST PROD SAUDE LTDA.(NEW CARE),07586149000143,A,RUA CHUCRI ZAIDAN,920,CJ 91  SALA 6 B,VILA CORDEIRO,04583-904,SAO PAULO,SP,BRASIL,1151814144,vendas@newcarebrasil.com.br,M,24/11/2016 02:34:00,
8560,171,BIOCILIN IND COSM LTDA. (CAPICILIN),BIOCILIN IND COSM LTDA. (CAPICILIN),00095051000144,A,R: HUM,419,,NOVA PAMPULHA,33200-000,VESPASIANO,MG,BRASIL,3136217001,garciareprescosm@gmail.com,M,24/11/2016 02:34:00,
8560,172,LUCIANE PERFUMARIA LTDA (MARU),LUCIANE PERFUMARIA LTDA (MARU),55200836000121,A,RUA PROF PASCOAL PACHI,69,,,01544-070,SAO PAULO,SP,BRASIL,112739233,ivangardem@hotmail.com,M,24/11/2016 02:34:00,
8560,173,MARCOS MOVEIS IND COM MOVEIS LTDA.-,MARCOS MOVEIS IND COM MOVEIS LTDA.-,83821280000126,A,RUA HENRIQUE MICHELS JUNIOR,330,,CORDEIROS,88302-300,ITAJAI,SC,BRASIL,473484365,juliovas@terra.com.br,M,24/11/2016 02:34:00,
8560,174,GENESIO A.MENDES E CIA LTDA (VEET),GENESIO A.MENDES E CIA LTDA (VEET),82873068000301,A,RUA DR RAUL DI PRIMIO,0,,CENTRO,95580-000,TRES CACHOEIRAS,RS,BRASIL,8009796666,julio.petrucci@yahoo.com.br,M,24/11/2016 02:34:00,
8560,175,DARF,DARF,9999175,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,176,ART-BEL COSMETICOS IND E COM LTDA,ART-BEL COSMETICOS IND E COM LTDA,03789921000173,A,RUA PIRATININGA 185 JARDIM PRIMAVERA,0,,,,DIADEMA,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,177,FAET SA,FAET SA,33053315000156,A,RUA BARAO DE PETROPOLIS,347,381,RIO COMPTRIDO,20251-061,RIO DE JANEIRO,RJ,BRASIL,2132329191,tmk19@faetsa.com.br,M,24/11/2016 02:34:00,
8560,178,RENILDE RODRIGUES (BIO EXTRATUS),RENILDE RODRIGUES (BIO EXTRATUS),03662435000190,A,RUA LUIS WOELCKER,627,,CHACARA DAS PEDRAS,91330-190,PORTO ALEGRE,RS,BRASIL,5133817777,rcbioextratus@gmail.com;rcdistribuidora@rcbioextra,M,24/11/2016 02:34:00,
8560,179,DELAGO IND E COM DE PERFUMARIA LTDA,DELAGO IND E COM DE PERFUMARIA LTDA,14820614000124,A,MAJOR SEZEFREDO,420,,VILA ROSA,92020-570,CANOAS,RS,BRASIL,5130596427,oicnoel@ig.com.br,M,24/11/2016 02:34:00,
8560,180,BIO ESTETICA COSM LTDA. (DEPIL FLASH),BIO ESTETICA COSM LTDA. (DEPIL FLASH),9999180,A,CAMPEVAS,571,,,05016-010,PERDIZES,SP,BRASIL,1136756648,bioestetica@terra.com.br,M,24/11/2016 02:34:00,
8560,181,BIO MEDICIN,BIO MEDICIN,9999181,A,VISCONDE DE PELOTAS n° 223 PASSO DAREIA,0,,,91030-530,PORTO ALEGRE,RS,BRASIL,1137437840,rdkcomercial@terra.com.br,M,24/11/2016 02:34:00,
8560,182,V J R DIST COSMETICOS - EIRELI - (ZILDA),V J R DIST COSMETICOS - EIRELI - (ZILDA),30902324000186,A,RICALDE MARQUES,94,,SÃO PEDRO,91040-280,PORTO ALEGRE,RS,BRASIL,1144862410,klaysul@cpovo.net,M,24/11/2016 02:34:00,
8560,183,BROSS COM. DE COSM. LTDA (PALITO PARAJU),BROSS COM. DE COSM. LTDA (PALITO PARAJU),74913278000196,A,ANGELO CRIVELLARO,670,302 B,JARDIM SALSO,91410-080,PORTO ALEGRE,RS,BRASIL,82587944,NÃO TRABALHA COM E-MAIL,M,24/11/2016 02:34:00,
8560,184,LOGIKA DISTRIBUIDORA (BEAUTY COLOR),LOGIKA DISTRIBUIDORA (BEAUTY COLOR),06222722000177,A,RODOVIA JOÃO LEOPOLDO JACOMEL,4459,ARMAZÉM 01,JARDIM PRIMAVERA,9400000  ,PIRAQUARA,PR,BRASIL,,roller1@via-rs.net,M,24/11/2016 02:34:00,
8560,185,IND COM PRODUTOS BELEZA YAMA LTDA.,IND COM PRODUTOS BELEZA YAMA LTDA.,61647921000305,A,ROD RAPOSO TAVARES,27505,KM27.5,PQ ALEXANDRA,06714-200,COTIA,SP,BRASIL,1146129444,marciasoma@uol.com.br,M,24/11/2016 02:34:00,
8560,186,LARIMAR IND COM COSM LTDA. (J BRYAN),LARIMAR IND COM COSM LTDA. (J BRYAN),10361294000130,A,AV. NAÇÕES UNIDAS,5590,,INDUSTRIAL,93320-690,NOVO HAMBURGO,RS,BRASIL,5135872709,antonio@jeanbryan.com,M,24/11/2016 02:34:00,
8560,187,TRAIL COMERCIAL LTDA (LA PRIST),TRAIL COMERCIAL LTDA (LA PRIST),05263915000103,A,DOMINGOS SILVA,299,,CENTRO,03611-010,VILA LAIS,SP,BRASIL,1126872355,traill@terra.com.br,M,24/11/2016 02:34:00,
8560,188,FABER CASTEL.(COSMETIQUE) - FABRICA,FABER CASTEL.(COSMETIQUE) - FABRICA,59596908000748,A,CEL.JOSE AUGUSTO DE O.SALLES,1876,,,13560-820,MELO,SP,BRASIL,162731000,carlosfrederico18@gmail.com,M,24/11/2016 02:34:00,
8560,189,QUALITY PAPER COM E DIST PAPEIS LTDA.,QUALITY PAPER COM E DIST PAPEIS LTDA.,06016957000102,A,RUA DR JOAO INACIO,359,,NAVEGANTES,90230-180,PORTO ALEGRE,RS,BRASIL,5133416520,raquel@qualitypapeis.com.br,M,24/11/2016 02:34:00,
8560,190,JAPKS,JAPKS,04869369000277,A,AV PLINIO KROEFF 1550 SARANDI PORTO SECO,0,,,91150-170,PORTO ALEGRE,RS,BRASIL,5133473133,itaipu@itaipunet.com.br,M,24/11/2016 02:34:00,
8560,191,TAUG ALPHATRADE SOC DE FOMENTO MERC,TAUG ALPHATRADE SOC DE FOMENTO MERC,03054476000101,A,R ERNESTO GOMES 645 PASSO DAS PEDRAS,0,,,94035-180,GRAVATAI,RS,BRASIL,32115060ALPHA,taug@uol.com.br,M,24/11/2016 02:34:00,
8560,192,NTM COM. E DIST.(COPOS PLASTICOS),NTM COM. E DIST.(COPOS PLASTICOS),05002702000128,A,RUA DONA SEBASTIANA,104,,,91020-010,PORTO ALEGRE,RS,BRASIL,33430202,hygiepoa@terra.com.br,M,24/11/2016 02:34:00,
8560,193,STERILIFER IND COMERC (ESTERILIZADORES),STERILIFER IND COMERC (ESTERILIZADORES),67243899000144,A,RUA ARGENTINA,54,,JARDIM DAS NAÇÕES,09921-050,DIADEMA,SP,BRASIL,1140511414,vanderleysilveirasilva@gmail.com,M,24/11/2016 02:34:00,
8560,194,GLOBAL BEAUTY COMERCIAL LTDA.,GLOBAL BEAUTY COMERCIAL LTDA.,04489610000151,A,RUA CATULO DA PAIXAO CEARENSE,563,,CENTRO,04145-000,VILA DA SAUDE,SP,BRASIL,115588333,megacinco18k@pop.com.br,M,24/11/2016 02:34:00,
8560,195,Z & V AUTOMAÇÃO COMERCIAL LTDA,Z & V AUTOMAÇÃO COMERCIAL LTDA,04544024000162,A,AV.IGUACU 41 LJ.404,0,,,90470-430,PORTO ALEGRE,RS,BRASIL,33334155,,M,24/11/2016 02:34:00,
8560,196,CENTRO UTIL,CENTRO UTIL,9999196,A,ANDRADAS,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,197,EXPRESSO JOAÇABA LTDA-SAO PAULO,EXPRESSO JOAÇABA LTDA-SAO PAULO,60423365002951,A,R JORNALISTA GERALDO ROCHA 75 JD AMERICA,0,,,21240-080,RIO DE JANEIRO,RJ,BRASIL,2124716123,rj@expressojoacaba.com.br,M,24/11/2016 02:34:00,
8560,198,BMV COM DE PRODUTOS HOSPITALARES LTDA,BMV COM DE PRODUTOS HOSPITALARES LTDA,94784493000141,A,RUA SÃO BENEDITO 100 B. ALTO PETROPOLIS,0,,,91420-530,PORTO ALEGRE,RS,BRASIL,33810505,bmvhosp@terra.com.br,M,24/11/2016 02:34:00,
8560,199,NATHALYA PRO HIGIENE(ALGODAO)EUROMED,NATHALYA PRO HIGIENE(ALGODAO)EUROMED,04202791000193,A,RUA HIDELBRENDO QUEIROZ,0,,CENTRO,55870-000,TIMBAUBA,PE,BRASIL,8135416944,toke@terra.com.br,M,24/11/2016 02:34:00,
8560,200,BOCK-COMERCIO E REPRESENTACOES LTDA.,BOCK-COMERCIO E REPRESENTACOES LTDA.,88620976000108,A,RUA BERLIM,515,,,90240-581,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,201,BTV BENTEVI DISTRIBUIDORA,BTV BENTEVI DISTRIBUIDORA,01504468000348,A,RUA RIO VERMELHO,13,,,03034-110,PARI,SP,BRASIL,8007700627,bentevi@bentevi.com.br,M,24/11/2016 02:34:00,
8560,202,CMB ARTEFATOS DE PAPEIS LTDA.,CMB ARTEFATOS DE PAPEIS LTDA.,04186521000136,A,AV. 21 DE ABRIL,41,,,91110-570,PORTO ALEGRE,RS,BRASIL,30233000,,M,24/11/2016 02:34:00,
8560,203,LZ COSMETICOS LTDA.,LZ COSMETICOS LTDA.,05576323000141,A,AV.BAGE,1301,SALA 701,PETROPOLIS,90460-080,PORTO ALEGRE,RS,BRASIL,33316577,,M,24/11/2016 02:34:00,
8560,204,TSF TECELAGEM SAO FRANCISCO LTDA.,TSF TECELAGEM SAO FRANCISCO LTDA.,81863128000180,A,MAXIMILIANO FURBRINGER,588,,,88354-670,BRUSQUE,SC,BRASIL,473556333,tsf@tsf.com.br,M,24/11/2016 02:34:00,
8560,205,ALFATEK INFORMATICA LTDA.(SERVICO),ALFATEK INFORMATICA LTDA.(SERVICO),68803055000173,A,ALVARO CHAVES,320,,,90220-040,FLORESTA,RS,BRASIL,32223355,,M,24/11/2016 02:34:00,
8560,206,SHAMPOO DIST COSM LTDA.(TRICOFORT),SHAMPOO DIST COSM LTDA.(TRICOFORT),81070997000158,A,PAULO FERRARINE,341,,PALMITAL,83413-464,COLOMBO,PR,BRASIL,5199753125Edu,comercial@tricofort.com.br Tania  edukliemann@gmai,M,24/11/2016 02:34:00,
8560,207,GANDHI GETHTHX IND.E COM LTDA.(PALITOS),GANDHI GETHTHX IND.E COM LTDA.(PALITOS),06955600000190,A,CAROLINA SOARES,617,,VILA DIVA,02554-000,SAO PAULO,SP,BRASIL,1139211693,comercialsutilez2011@hotmail.com,M,24/11/2016 02:34:00,
8560,208,TRANSPORTADORA TRANSLOVATO (SERVICOS),TRANSPORTADORA TRANSLOVATO (SERVICOS),89823918000144,A,RUA HONORATO BAZEI,225,,,95112-140,CAXIAS DO SUL,RS,BRASIL,542272777,matrizcx@translovato.com.br,M,24/11/2016 02:34:00,
8560,209,METALURGICA CRUZEIRO IND COMERCIO SA,METALURGICA CRUZEIRO IND COMERCIO SA,91154880000106,A,RUA FREDERICO G HAENSSGEN,2330,CX P 02,,95930-000,CRUZEIRO DO SUL,RS,BRASIL,5137641180,metalurgicacruzeiro@tekmidianet.com.br,M,24/11/2016 02:34:00,
8560,210,FRAIHA COSMETICOS LTDA.,FRAIHA COSMETICOS LTDA.,04421991000137,A,SEBASTIANO MASSONE,914,VILA MORAES,CENTRO,04171-000,SAO PAULO,SP,BRASIL,1150738267,,M,24/11/2016 02:34:00,
8560,211,JETBEL COSMETICOS LTDA.(BARCI),JETBEL COSMETICOS LTDA.(BARCI),62132592000152,A,AV.ENG ARMANDO DE ARRUDA PEREIRA,630,,JABAQUARA,04308-000,SAO PAULO,SP,BRASIL,1150173139,eliseucosta@computech.com.br,M,24/11/2016 02:34:00,
8560,212,MANGUEIRA ALICATE,MANGUEIRA ALICATE,9999212,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,213,FLASHBEL COM COSM LTDA.(MURIEL),FLASHBEL COM COSM LTDA.(MURIEL),55572044000188,A,R: ANTONIA TEREZA DE PAULA MATHIAS,700,,JD DANFER-VILA SILVIA,03728-010,SAO PAULO,SP,BRASIL,1166231900,lf.figueira@terra.com.br,M,24/11/2016 02:34:00,
8560,214,CHER COMERCIO DE COSMETICOS LTDA.(KERT),CHER COMERCIO DE COSMETICOS LTDA.(KERT),08627836000122,A,RUA IDA ROMUSSI GASPARINETTI,144,GALPÃO 01,PARQUE LAGUNA,06795-000,TABOAO DA SERRA,SP,BRASIL,1141353414,merkasul@terra.com.br,M,24/11/2016 02:34:00,
